Price_Sales,EV_Revenue,Beta,Ticker,MarketCap,GrossMargin,Return_6M,IndexSource,QualityScore,PB,ROE,Momentum_10,Volatility,Sector,BB_Percent,PE,EV_EBITDA,FCF_Yield,Company,SignalScore,ProfitMargin,RSI_14,ValueScore,MACD,SMA20_above_SMA50,ExtractionDate
0.6048456250335514,1.252,1.19,APA,6137973248.0,0.67294,-0.2178527630336911,SP500,0.3659076535786764,1.1309841,0.26176,-4.2229729185494485,0.0385407560246663,Energy,0.5114443394937707,6.0967746,2.129722453443567,0.3711322998584695,APA Corporation,0.6672082768258755,0.10041001,49.92989812465568,0.8944900195731724,0.0859813764151447,0.0,2025-05-30
3.0626379620271393,3.907,1.654,APO,74688552960.0,0.44241002,-0.2368075997563815,SP500,0.284975971550402,4.4969378,0.18686001,-8.914139647048538,0.031979598766382,Financials,0.2860490904626366,22.80803,,,Apollo Global Management,0.7288049889782418,0.14729,44.26401580942056,0.8746106388689824,-0.4314529471991477,1.0,2025-05-30
7.4927829391577365,7.583,1.275,AAPL,2999855611904.0,0.46632,-0.1596706176410803,SP500,0.3612361806611591,44.922836,1.38015,-5.013001181230181,0.0257609261540807,Information Technology,0.3901288551423734,31.285048,21.86356962745767,0.03241872697008732,Apple Inc.,0.6942359547193439,0.24301,45.830604540113555,0.8394262518721651,-1.6188693974407613,0.0,2025-05-30
4.478321049756579,4.554,1.705,AMAT,125791559680.0,0.48136002,-0.1402968766789821,SP500,0.294568098620045,6.634359,0.36372003,-10.045365375291276,0.0308505844384104,Information Technology,0.3161297564494892,19.09257,14.626119623107108,0.02973868054038266,Applied Materials,0.7162845902540905,0.24059,48.060913371277564,0.8737251258340036,2.3157103921992643,1.0,2025-05-30
0.7407720324780653,1.144,1.445,APTV,14546540544.0,0.19249001,0.1915462443771145,SP500,0.2728328478487651,1.6684147,0.15237,-1.8942745145839632,0.0243642702788333,Consumer Discretionary,0.6012833128482561,10.916666,7.232614713973379,0.11237208043078205,Aptiv,0.5981114300455252,0.07934,60.06268959486497,0.8917744351607148,2.532588502209464,1.0,2025-05-30
1.9599776717062358,1.923,0.55,ACGL,35616714752.0,0.33915,-0.0429003223092555,SP500,0.4122169305522145,1.716236,0.18415001,1.6035920304882152,0.0174773270182777,Financials,0.832278866219777,9.747692,7.83936476165067,0.21928257152244607,Arch Capital Group,0.5967940386116843,0.20724002,55.80800090578495,0.8899214111323287,0.4379169718870201,1.0,2025-05-30
0.2765546659565331,0.418,0.674,ADM,23191320576.0,0.06319,-0.0913699580356912,SP500,0.3244591530863133,1.0475032,0.05888,-0.1927414041522064,0.0193544152430841,Consumer Staples,0.4583831014630873,16.996479,13.420830279642251,0.004101750035676795,Archer Daniels Midland,0.6320042376014077,0.01629,51.407447287761265,0.8908430166864777,0.3259836736368697,1.0,2025-05-30
14.632184066319924,13.491,1.387,ANET,108812910592.0,0.64088994,-0.1549378385741437,SP500,0.3740064287977852,10.758722,0.33681,-9.815759690986887,0.0402067558578685,Information Technology,0.1488425278218403,36.556965,31.482460438249046,0.028094101548872204,Arista Networks,0.724924920495722,0.4072,46.115895093715785,0.832776697576297,1.9300694609621305,1.0,2025-05-30
7.9123991118380905,7.5,0.781,AJG,88963055616.0,0.43662,0.1325988280771628,SP500,0.3874721389417031,3.9865067,0.092980005,2.707817102744408,0.016028764996315,Financials,1.0247482471583271,53.45231,22.66199826131897,0.026856513498287438,Arthur J. Gallagher & Co.,0.5625010594043893,0.13863,60.85479915601108,0.8453098231946254,3.3260715748704115,1.0,2025-05-30
0.8525566110024221,0.849,0.581,AIZ,10291552256.0,0.09984,-0.0941968116537692,SP500,0.3465715567702065,1.9707178,0.13204001,1.754561898417371,0.0181104702514289,Financials,0.8510727825946934,15.833074,8.836511192800929,0.12417829927015434,Assurant,0.5926639234605513,0.05554,56.38791650504596,0.8897129372615316,0.9352114878158772,1.0,2025-05-30
1.6283579909415808,2.875,0.612,T,200180563968.0,0.59897,0.2533776006572679,SP500,0.4266642466870403,1.9281453,0.10885,1.719719409683622,0.0166071544007085,Communication Services,0.6779030600221776,17.055214,7.985259249524775,0.07200187272079052,AT&T,0.5990648599842181,0.096429996,55.23093274535618,0.8824753751888923,0.1001279360148892,1.0,2025-05-30
5.476803093278513,7.214,0.726,ATO,24568905728.0,0.58158,0.0530850169320802,SP500,0.4329516054672275,1.8700583,0.09186,-0.2754520660282212,0.0124873023476099,Utilities,0.3159336100729939,21.603352,14.779242366266525,-0.0657093587265524,Atmos Energy,0.6550240903834907,0.25346002,47.1169675313767,0.8658302239777391,-0.1729752859362747,1.0,2025-05-30
9.981627693788013,10.093,1.473,ADSK,63353389056.0,0.91996,-0.0017866131474852,SP500,0.3663279240919544,24.214571,0.42361,0.1149490632543822,0.0184663733034835,Information Technology,0.6439157155595645,63.545067,42.82219328342246,0.03522700081644074,Autodesk,0.5738346553065314,0.15945,61.96984656967864,0.8218474041167995,6.681293731534197,1.0,2025-05-30
6.540747774531249,6.596,0.775,ADP,132140113920.0,0.48341,0.0749282858272075,SP500,0.4140084046992676,22.588995,0.76289004,3.064743545583077,0.0135237924232506,Industrials,0.8108050047133425,33.251278,22.398981835106586,0.022011389529760138,Automatic Data Processing,0.5067731402930458,0.19791001,70.97151342520092,0.8516029772801086,6.744208538298665,1.0,2025-05-30
3.343489400533483,3.948,0.443,AZO,62431363072.0,0.53125,0.1740891757658611,SP500,0.4474427662567365,-15.708341,0.31651,-0.6739644403078442,0.014263182294637,Consumer Discretionary,0.4377688319009197,25.043875,17.062646414983792,0.02294301417619383,AutoZone,0.6390489187918311,0.13961,50.05884465069426,0.8823438449732364,21.546385073207603,1.0,2025-05-30
9.84947220210756,12.619,0.875,AVB,29437431808.0,0.63643,-0.0896738697791396,SP500,0.4396857209112857,2.4673047,0.096920006,0.5788512651070954,0.0160233604590708,Real Estate,0.5891827993181111,25.74969,20.65832282079055,0.041685797321032385,AvalonBay Communities,0.619371177205094,0.38314998,52.850783510052395,0.8456806191529473,-0.6656993203226307,1.0,2025-05-30
1.5874128508501666,1.973,0.887,AVY,13894149120.0,0.28791,-0.1298826993514523,SP500,0.3485132301899147,6.4322677,0.31949,-2.27635096541397,0.0160957878381389,Materials,0.4789354521212614,20.428736,12.086959723676971,0.04171990116081322,Avery Dennison,0.6516436666638128,0.079840004,50.32937631940786,0.8813688598692435,1.498395896241561,1.0,2025-05-30
26.23924691925591,25.394,1.24,AXON,58416123904.0,0.60599,0.1790882447552004,SP500,0.3556513732470023,22.855227,0.15166001,3.016237216503985,0.0372473208090165,Industrials,0.7334940691225136,180.375,500.1978432517563,0.008278478743210247,Axon Enterprise,0.511151913657723,0.14897999,69.26876650367518,0.704697550484523,38.12392039072529,1.0,2025-05-30
1.3186036432742605,1.434,0.937,BKR,36707287040.0,0.21359,-0.1424790427980207,SP500,0.334045257058251,2.1530683,0.18035999,-1.802280184007329,0.0254651651972751,Energy,0.4884377033503676,12.645051,8.638126119930735,0.04677204845264424,Baker Hughes,0.6631944125088876,0.10511,47.547362983103426,0.8896066608289156,-0.2523030846844989,0.0,2025-05-30
1.2368161489692517,1.792,1.104,BALL,14864056320.0,0.20419,-0.1439733412790561,SP500,0.3048620847785019,2.7220078,0.08219,0.3934849229394683,0.0184783528088667,Materials,0.6880444232614005,30.443184,11.41712980699894,0.016936830336229513,Ball Corporation,0.5979339285413305,0.04177,57.161566910989926,0.8777780524345422,0.7294509583737749,1.0,2025-05-30
3.4106891004275512,3.296,1.28,BAC,332381880320.0,0.0,-0.0506903952729885,SP500,0.2914671241176078,1.2128291,0.094560005,-0.5633167958159699,0.0207344365135991,Financials,0.6590507303695554,13.173135,,,Bank of America,0.5775552930326131,0.28582,62.3096312654827,0.8837123281471471,1.0226084999505076,1.0,2025-05-30
2.370513393656765,3.278,0.34,BDX,49465503744.0,0.46322,-0.2182078369859588,SP500,0.4332302667438557,1.9597356,0.058870003,0.1857503091040681,0.0225339365660757,Health Care,0.5530675151295013,33.447674,12.274376132661006,0.07079175892198916,Becton Dickinson,0.6985318553374178,0.07179,38.34127148017576,0.8715679510613688,-5.857125075251702,0.0,2025-05-30
2.9271945480481105,-0.589,0.869,BRK-B,1086835130368.0,0.27872,0.0557895075355396,SP500,0.3662083572767317,0.0011078147,0.13187,-0.6642609753775056,0.0144053976811679,Financials,0.2812885406280503,13.435351,-1.8787412052808101,0.059737671212391284,Berkshire Hathaway,0.6777234886480616,0.21788,43.383958136780905,0.8966533743680277,-3.92940281331255,0.0,2025-05-30
0.338509637329888,0.409,1.296,BBY,14030547968.0,0.22607,-0.2539008212933373,SP500,0.2876245128086453,5.0855517,0.30214,-9.006037738062469,0.0319902974656734,Consumer Discretionary,0.0911386568228373,16.165854,6.5421675351711235,0.08570584489947128,Best Buy,0.7443429946426803,0.021300001,41.38663936566979,0.8895246981740594,0.1966405375326445,1.0,2025-05-30
6.277061213217619,6.502,1.457,TECH,7587523584.0,0.66321,-0.3615224342780906,SP500,0.3286464546684672,3.7598073,0.0653,0.495245874059939,0.0281020317022617,Health Care,0.413479519166895,58.313255,27.198987726314453,0.03221192649936414,Bio-Techne,0.6560465352231495,0.10893,45.940173468002975,0.8457908873972644,-1.0518406137233072,0.0,2025-05-30
1.937356618717824,2.391,0.124,BIIB,19017867264.0,0.75651,-0.2097059205831248,SP500,0.5253306117606245,1.1198833,0.09191,4.923198454433887,0.020567440320496,Health Care,0.7906059242937276,12.825098,7.6193541278658845,0.18026271991546908,Biogen,0.567797802138359,0.1507,56.99196893982291,0.8868803417353701,1.751725191142924,0.0,2025-05-30
7.244592469028826,7.625,1.426,BLK,151810441216.0,0.49401,-0.0294008772109602,SP500,0.3362468166762555,3.1623127,0.13932,-0.3244906198835608,0.0206264566250512,Financials,0.6880282369824576,23.783737,18.987108856188357,0.036686378007924646,BlackRock,0.5882548555879941,0.30093,59.4950710923085,0.8626405921583834,16.306364521077057,1.0,2025-05-30
13.606351336107371,10.604,1.662,BX,168347779072.0,1.0,-0.2465650711219904,SP500,0.3506509422362887,13.445736,0.26345,-5.444637474047061,0.0292591587084572,Financials,0.3884357904147746,41.921448,,,Blackstone Inc.,0.6783092472521981,0.20561,49.38343651384346,0.8377396124197152,0.5615445043805778,1.0,2025-05-30
3.367933214070673,-1.541,1.047,BK,63394607104.0,0.0,0.1052899948153354,SP500,0.3119825541455567,1.6776477,0.11229,-0.872579465961156,0.0185407801742016,Financials,0.6069699168795328,14.455138,,,BNY Mellon,0.583561867909461,0.25101998,61.52856891263693,0.8983693775370476,2.156617768913307,1.0,2025-05-30
7.456100984104574,7.482,1.425,BKNG,179587645440.0,0.86627,0.0603187644327503,SP500,0.3734842044074972,-29.526258,0.31651,5.368535452766747,0.0205123114890544,Consumer Discretionary,0.9692242171585748,34.351612,21.202346140682426,0.04177556253170285,Booking Holdings,0.4628491365515593,0.22582,71.7569606798076,0.8717603694770734,163.40414179471372,1.0,2025-05-30
8.871306054433587,9.446,0.688,BSX,155726905344.0,0.68452,0.163994269390773,SP500,0.4327588689357254,7.009856,0.09498999,0.3814624485510626,0.0171236857003021,Health Care,0.6514370483569577,76.832115,36.5560270335097,0.014865768114290693,Boston Scientific,0.5942064879172151,0.11581001,57.87638308635683,0.8239732804894726,1.254184155279603,1.0,2025-05-30
2.0625925471477227,2.874,0.4,BMY,98253660160.0,0.74689,-0.1768100837238174,SP500,0.4841259242621414,5.6500874,0.31986,5.391830019559795,0.0187167447227233,Health Care,0.6785913183045501,18.014925,7.141264891498408,0.14173644545477662,Bristol Myers Squibb,0.6031399697856943,0.11376,49.68160685643789,0.8802271568520268,-0.8700590186167929,0.0,2025-05-30
20.873316575455817,2.363,1.059,AVGO,1138201067520.0,0.76257,0.4620927548701865,SP500,0.4047799910684774,4.08757,0.14845,4.0534765987408745,0.0459808695025875,Information Technology,0.821986590155302,112.5907,4.466858488395543,0.022195001949034898,Broadcom,0.4770724805775335,0.18473,75.20000237023723,0.8272468063990219,12.637956536601877,1.0,2025-05-30
4.214471111111111,4.651,0.992,BR,28523540480.0,0.31312,0.0445926611590383,SP500,0.345544233607665,11.94618,0.33918,1.044438428070482,0.0152947100386668,Industrials,0.8804539551109437,36.570786,18.687543395463152,0.04300044929064851,Broadridge Financial Solutions,0.5846568235139948,0.1165,58.835164075103386,0.8607730327902822,1.4579981592751778,1.0,2025-05-30
6.658498124984461,7.285,0.873,BRO,32360302592.0,0.49424,0.014177971916687,SP500,0.3962051748847957,4.750284,0.16519,2.116501464324851,0.0150922261630375,Financials,0.9571692186300408,31.44847,21.23758964414773,0.032122691963238366,Brown & Brown,0.6119125468610456,0.21214001,52.27119498837468,0.8585325133763536,-0.6332887145971711,0.0,2025-05-30
3.890963364405848,4.543,0.645,BF-B,15738946560.0,0.59308,-0.2005321381766377,SP500,0.4470226141467919,4.122156,0.27985,-6.29567611913863,0.0244071922995815,Consumer Staples,-0.015013092983114,15.952154,14.631601732484077,0.03519930624886752,Brown–Forman,0.7282550438612327,0.24450001,40.93925523766674,0.8767388399994209,-0.0992120472626467,1.0,2025-05-30
0.7360996799413215,1.054,1.794,BLDR,11900255232.0,0.32154998,-0.4173790929664928,SP500,0.2467384960880662,2.7996464,0.19621,-8.714817615364034,0.0283108556898416,Industrials,0.2499303078423545,13.805128,8.634093242059501,0.09020185963016494,Builders FirstSource,0.7423474373803667,0.05662,41.4782215042027,0.8898612752316425,-2.8312139788604327,0.0,2025-05-30
0.20461585937284937,0.301,0.665,BG,10503750656.0,0.05953,-0.1065840090973681,SP500,0.3261690574744433,0.99292314,0.09861,-1.4912378811196902,0.0187550672430106,Consumer Staples,0.4176455784328511,10.032093,8.626012388826815,-0.10630726685825852,Bunge Global,0.6533035894488481,0.02131,49.016219458604944,0.8953206983065399,0.4610030247765735,1.0,2025-05-30
0.6563950595203405,0.749,0.925,CHRW,11394614272.0,0.07902,-0.0850670100925727,SP500,0.3078212189295323,6.5809503,0.3211,-2.8151886372626582,0.0196312385632091,Industrials,0.5627596672446324,22.904535,16.187605471295324,0.048618219342563454,C.H. Robinson,0.6434292690144563,0.02927,52.621874140116034,0.8838048584396502,1.030612904905169,1.0,2025-05-30
16.079951591087962,15.848,1.045,CDNS,78382161920.0,0.85856,-0.0747735279303175,SP500,0.4262252281621982,16.410564,0.25921,-9.944468670823818,0.0291573754312525,Information Technology,-0.0150239388735095,73.0458,45.159776525778454,0.016127811545823715,Cadence Design Systems,0.7498607251640084,0.22185,41.448870540092855,0.8012490751233537,3.778356440562504,1.0,2025-05-30
8.034726783681636,10.417,0.809,CPT,12552396800.0,0.61534,-0.0355325425313225,SP500,0.3999692031316246,2.7715788,0.025999999,-0.4237647334965602,0.0160663519034565,Real Estate,0.5051775581420325,107.78899,18.349078353150926,0.05473695669021553,Camden Property Trust,0.6237060825915601,0.075679995,53.306861765240555,0.8046483227152105,0.0971713450592375,1.0,2025-05-30
